id;modelo_cadastrado;descritivo;preco;prazo;tpl;descricao_tpl;tensao;acdc;vias;operacao;conexoes;tipo_conexao;mat_corpo;protecao;switch_manual;conexao_eletrica;classe_potencia;classe_bobina;feature;vedacoes;vedacoes_catalogadas;orificio;kv;pmin;pman_ar_gas;pmax_agua;pmax_oleo;temperatura;potencia;construcao
-83200685;EF8320G192 110/50,120/60;"Válvula solenoide ASCO, simples, com proteção à prova de explosões, 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em Etileno propileno, orifício de 2,4 mm, Kv = 0,13, pressão diferencial de operação (ar/gás): 0 à 10 bar; pressão diferencial de operação (água): 0 à 10 bar; pressão diferencial de operação (óleo): 0 à 10 bar;  temperatura máxima de 93 °C, proteção à prova de explosões, classe Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66, conexão elétrica: Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG); bobina classe F (BP), 10,5W de potência, tensão de operação de 110/50,120/60, construção 2D.
 ";4412,16;50;Sem TPL;Sem TPL;110/50,120/60;AC;3/2;NF;"1/4""";NPT;Latão;Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66;Sem operador manual;"Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG)";BP;F;simples;Etileno propileno;NBR;2,4;0,13;0;10;10;10;93;10,5;2D
-83200692;EF8320G186 110/50,120/60;"Válvula solenoide ASCO, simples, com proteção à prova de explosões, 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em Etileno propileno, orifício de 2,4 mm, Kv = 0,13, pressão diferencial de operação (ar/gás): 0 à 10 bar; pressão diferencial de operação (água): 0 à 10 bar; pressão diferencial de operação (óleo): 0 à 10 bar;  temperatura máxima de 93 °C, proteção à prova de explosões, classe Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66, conexão elétrica: Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG); bobina classe F (BP), 10,5W de potência, tensão de operação de 110/50,120/60, construção 2D.
 ";1514,02;90;Sem TPL;Sem TPL;110/50,120/60;AC;3/2;NF;"1/4""";NPT;Latão;Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66;Sem operador manual;"Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG)";BP;F;simples;Etileno propileno;NBR;2,4;0,13;0;10;10;10;93;10,5;2D
-83200693;HT8320A187 240/60;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 2,4 mm, Kv = 0,10, pressão diferencial de operação (ar/gás): 0 à 8 bar; pressão diferencial de operação (água): 0 à 8 bar; pressão diferencial de operação (óleo): 0 à 8 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe H (BP), 9W de potência, tensão de operação de 240/60, construção 2A.
 ";1403,68;45;Sem TPL;Sem TPL;240/60;AC;3/2;NF;"1/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;H;simples;NBR;NBR;2,4;0,10;0;8;8;8;82;9;2A
-83200695;HT8320A187 110/50,120/60;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 2,4 mm, Kv = 0,10, pressão diferencial de operação (ar/gás): 0 à 8 bar; pressão diferencial de operação (água): 0 à 8 bar; pressão diferencial de operação (óleo): 0 à 8 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe H (BP), 9W de potência, tensão de operação de 110/50,120/60, construção 2A.
 ";1152,27;45;Sem TPL;Sem TPL;110/50,120/60;AC;3/2;NF;"1/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;H;simples;NBR;NBR;2,4;0,10;0;8;8;8;82;9;2A
-83200697;T8320A186 120/60;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 2,4 mm, Kv = 0,10, pressão diferencial de operação (ar/gás): 0 à 8 bar; pressão diferencial de operação (água): 0 à 8 bar; pressão diferencial de operação (óleo): 0 à 8 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 9W de potência, tensão de operação de 120/60, construção 2A.
 ";1441,39;45;Sem TPL;Sem TPL;120/60;AC;3/2;NF;"1/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;2,4;0,10;0;8;8;8;82;9;2A
-83200700;8320A187 120/DC;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 2,4 mm, Kv = 0,10, pressão diferencial de operação (ar/gás): 0 à 4,4 bar; pressão diferencial de operação (água): 0 à 4,4 bar; pressão diferencial de operação (óleo): 0 à 4,4 bar;  temperatura máxima de 50 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 9W de potência, tensão de operação de 120/DC, construção 2A.
 ";1663,47;55;Sem TPL;Sem TPL;120/DC;DC;3/2;NF;"1/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;2,4;0,10;0;4,4;4,4;4,4;50;9;2A
-83200705;8320A187 24/DC;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 2,4 mm, Kv = 0,10, pressão diferencial de operação (ar/gás): 0 à 4,4 bar; pressão diferencial de operação (água): 0 à 4,4 bar; pressão diferencial de operação (óleo): 0 à 4,4 bar;  temperatura máxima de 50 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 9W de potência, tensão de operação de 24/DC, construção 2A.
 ";1690;55;Sem TPL;Sem TPL;24/DC;DC;3/2;NF;"1/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;2,4;0,10;0;4,4;4,4;4,4;50;9;2A
-83200707;SC8320A138 24/DC;"Válvula solenoide ASCO, simples, para uso geral, 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 1,6 mm, Kv = 0,08, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 50 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in (DIN 43650); bobina classe F (BP), 6W de potência, tensão de operação de 24/DC, construção 2.
 ";1196,97;55;Sem TPL;Sem TPL;24/DC;DC;3/2;NF;"1/4""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in (DIN 43650);BP;F;simples;NBR;NBR;1,6;0,08;0;9;9;9;50;6;2
-83200722;SC8320A188 240/60;"Válvula solenoide ASCO, simples, para uso geral, 3/2 vias, normal aberta, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 2,4 mm, Kv = 0,10, pressão diferencial de operação (ar/gás): 0 à 8 bar; pressão diferencial de operação (água): 0 à 8 bar; pressão diferencial de operação (óleo): 0 à 8 bar;  temperatura máxima de 82 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in (DIN 43650); bobina classe F (BP), 9W de potência, tensão de operação de 240/60, construção 2H.
 ";782,15;10;Sem TPL;Sem TPL;240/60;AC;3/2;NA;"1/4""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in (DIN 43650);BP;F;simples;NBR;NBR;2,4;0,10;0;8;8;8;82;9;2H
-83200723;SC8320A188 110/50,120/60;"Válvula solenoide ASCO, simples, para uso geral, 3/2 vias, normal aberta, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 2,4 mm, Kv = 0,10, pressão diferencial de operação (ar/gás): 0 à 8 bar; pressão diferencial de operação (água): 0 à 8 bar; pressão diferencial de operação (óleo): 0 à 8 bar;  temperatura máxima de 82 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in (DIN 43650); bobina classe F (BP), 9W de potência, tensão de operação de 110/50,120/60, construção 2H.
 ";782,15;5;Sem TPL;Sem TPL;110/50,120/60;AC;3/2;NA;"1/4""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in (DIN 43650);BP;F;simples;NBR;NBR;2,4;0,10;0;8;8;8;82;9;2H
-83200727;HC8320A188 125/DC;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal aberta, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 2,4 mm, Kv = 0,10, pressão diferencial de operação (ar/gás): 0 à 4,4 bar; pressão diferencial de operação (água): 0 à 4,4 bar; pressão diferencial de operação (óleo): 0 à 4,4 bar;  temperatura máxima de 50 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe H (BP), 9W de potência, tensão de operação de 125/DC, construção 2H.
 ";782,15;10;Sem TPL;Sem TPL;125/DC;DC;3/2;NA;"1/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;H;simples;NBR;NBR;2,4;0,10;0;4,4;4,4;4,4;50;9;2H
-83200737;8320A188 240/60;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal aberta, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 2,4 mm, Kv = 0,10, pressão diferencial de operação (ar/gás): 0 à 8 bar; pressão diferencial de operação (água): 0 à 8 bar; pressão diferencial de operação (óleo): 0 à 8 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 9W de potência, tensão de operação de 240/60, construção 2H.
 ";865,95;80;Sem TPL;Sem TPL;240/60;AC;3/2;NA;"1/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;2,4;0,10;0;8;8;8;82;9;2H
-83200741;8320B176 110/50,120/60;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em Uretano, orifício de 0,8 mm, Kv = 0,02, pressão diferencial de operação (ar/gás): 0 à 51 bar; pressão diferencial de operação (água): 0 à 51 bar; pressão diferencial de operação (óleo): 0 à 51 bar;  temperatura máxima de 60 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 16,7W de potência, tensão de operação de 110/50,120/60, construção 2B.
 ";1572,68;85;Sem TPL;Sem TPL;110/50,120/60;AC;3/2;NF;"1/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;Uretano;Uretano;0,8;0,02;0;51;51;51;60;16,7;2B
-83200742;8320A178 110/50,120/60;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 1,6 mm, Kv = 0,08, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 6W de potência, tensão de operação de 110/50,120/60, construção 2.
 ";923,21;45;Sem TPL;Sem TPL;110/50,120/60;AC;3/2;NF;"1/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;1,6;0,08;0;9;9;9;82;6;2
-83200752;SC8320A188 24/DC;"Válvula solenoide ASCO, simples, para uso geral, 3/2 vias, normal aberta, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 2,4 mm, Kv = 0,10, pressão diferencial de operação (ar/gás): 0 à 4,4 bar; pressão diferencial de operação (água): 0 à 4,4 bar; pressão diferencial de operação (óleo): 0 à 4,4 bar;  temperatura máxima de 50 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in (DIN 43650); bobina classe F (BP), 9W de potência, tensão de operação de 24/DC, construção 2H.
 ";1166,24;10;Sem TPL;Sem TPL;24/DC;DC;3/2;NA;"1/4""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in (DIN 43650);BP;F;simples;NBR;NBR;2,4;0,10;0;4,4;4,4;4,4;50;9;2H
-83200753;8320A189 110/50,120/60;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal aberta, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 2,4 mm, Kv = 0,10, pressão diferencial de operação (ar/gás): 0 à 8 bar; pressão diferencial de operação (água): 0 à 8 bar; pressão diferencial de operação (óleo): 0 à 8 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 9W de potência, tensão de operação de 110/50,120/60, construção 2H.
 ";1166,24;5;Sem TPL;Sem TPL;110/50,120/60;AC;3/2;NA;"1/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;2,4;0,10;0;8;8;8;82;9;2H
-83200779;EF8321G001 120/DC;"Válvula solenoide ASCO, simples, com proteção à prova de explosões, 3/2 vias, normal aberta, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em Etileno propileno, orifício de 2,4 mm, Kv = 0,10, pressão diferencial de operação (ar/gás): 0 à 7 bar; pressão diferencial de operação (água): 0 à 7 bar; pressão diferencial de operação (óleo): 0 à 7 bar;  temperatura máxima de 65 °C, proteção à prova de explosões, classe Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66, conexão elétrica: Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG); bobina classe F (BP), 10,5W de potência, tensão de operação de 120/DC, construção 2J.
 ";1671,85;5;Sem TPL;Sem TPL;120/DC;DC;3/2;NA;"1/4""";NPT;Latão;Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66;Sem operador manual;"Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG)";BP;F;simples;Etileno propileno;NBR;2,4;0,10;0;7;7;7;65;10,5;2J
-83200789;8320A193 240/60;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal aberta, sem operador manual, conexão ao processo em 1/8"" NPT, corpo em latão, vedações em Uretano, orifício de 1,2 mm, Kv = 0,05, pressão diferencial de operação (ar/gás): 0 à 20 bar; pressão diferencial de operação (água): 0 à 20 bar; pressão diferencial de operação (óleo): 0 à 20 bar;  temperatura máxima de 60 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 9W de potência, tensão de operação de 240/60, construção 1.
 ";762,6;65;Sem TPL;Sem TPL;240/60;AC;3/2;NA;"1/8""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;Uretano;Uretano;1,2;0,05;0;20;20;20;60;9;1
-83200794;8320B177 120/DC;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 1,6 mm, Kv = 0,08, pressão diferencial de operação (ar/gás): 0 à 11 bar; pressão diferencial de operação (água): 0 à 11 bar; pressão diferencial de operação (óleo): 0 à 11 bar;  temperatura máxima de 66 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 16,7W de potência, tensão de operação de 120/DC, construção 2C.
 ";1312,89;50;Sem TPL;Sem TPL;120/DC;DC;3/2;NF;"1/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;1,6;0,08;0;11;11;11;66;16,7;2C
-83200812;8321A007 240/60;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 3,2 mm, Kv = 0,21, pressão diferencial de operação (ar/gás): 0 à 5,8 bar; pressão diferencial de operação (água): 0 à 5,8 bar; pressão diferencial de operação (óleo): 0 à 5,8 bar;  temperatura máxima de 93 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 10,5W de potência, tensão de operação de 240/60, construção 2E.
 ";1709,56;45;Sem TPL;Sem TPL;240/60;AC;3/2;NF;"1/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;3,2;0,21;0;5,8;5,8;5,8;93;10,5;2E
-83200824;8320A172 240/60;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/8"" NPT, corpo em latão, vedações em NBR, orifício de 2,4 mm, Kv = 0,10, pressão diferencial de operação (ar/gás): 0 à 7 bar; pressão diferencial de operação (água): 0 à 7 bar; pressão diferencial de operação (óleo): 0 à 7 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 6W de potência, tensão de operação de 240/60, construção 1A.
 ";846,4;50;Sem TPL;Sem TPL;240/60;AC;3/2;NF;"1/8""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;2,4;0,10;0;7;7;7;82;6;1A
-83200830;HT8321A005 220/50,240/60;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 2,4 mm, Kv = 0,13, pressão diferencial de operação (ar/gás): 0 à 10 bar; pressão diferencial de operação (água): 0 à 10 bar; pressão diferencial de operação (óleo): 0 à 10 bar;  temperatura máxima de 93 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe H (BP), 10,5W de potência, tensão de operação de 220/50,240/60, construção 2D.
 ";2554,56;55;Sem TPL;Sem TPL;220/50,240/60;AC;3/2;NF;"1/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;H;simples;NBR;NBR;2,4;0,13;0;10;10;10;93;10,5;2D
-83200839;8320A192 24/60;"Válvula solenoide ASCO, simples, para uso geral 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/8"" NPT, corpo em latão, vedações em Uretano, orifício de 1,2 mm, Kv = 0,05, pressão diferencial de operação (ar/gás): 0 à 20 bar; pressão diferencial de operação (água): 0 à 20 bar; pressão diferencial de operação (óleo): 0 à 20 bar;  temperatura máxima de 60 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 9W de potência, tensão de operação de 24/60, construção 1.
 ";738,85;55;Sem TPL;Sem TPL;24/60;AC;3/2;NF;"1/8""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;Uretano;Uretano;1,2;0,05;0;20;20;20;60;9;1
